series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_width,pixel_half_height,support_pixels,marker_shape,evidence_status,segment_break,status,candidate_id,guide_residual_px
uct-test-a11,0.2815004164885384,0.8132188993098567,0.001434130905212494,0.004745740898634221,222,96.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000062,2.3180693069306955
uct-test-a11,0.2843686782989634,0.8108460288605396,0.001434130905212494,0.0035593056739756657,223,97.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000063,3.492624772681353
uct-test-a11,0.2872369401093884,0.8108460288605396,0.001434130905212494,0.0035593056739756657,224,97.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000064,3.643236007274197
uct-test-a11,0.29010520191981337,0.8108460288605396,0.001434130905212494,0.0035593056739756657,225,97.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000065,3.7688421903414877
uct-test-a11,0.29297346373023836,0.8108460288605396,0.001434130905212494,0.0035593056739756657,226,97.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000066,3.8683825015154696
uct-test-a11,0.29584172554066335,0.8132188993098567,0.001434130905212494,0.0035593056739756657,227,96.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000067,2.9407961204283595
uct-test-a11,0.29870998735108834,0.8155917697591737,0.001434130905212494,0.004745740898634221,228,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000068,1.9850222267124735
uct-test-a11,0.3015782491615133,0.8155917697591737,0.001434130905212494,0.004745740898634221,229,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000069,2.0
uct-test-a11,0.3044465109719383,0.8179646402084908,0.001434130905212494,0.0035593056739756657,230,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000070,0.9989970970467539
uct-test-a11,0.3073147727823633,0.8179646402084908,0.001434130905212494,0.0035593056739756657,231,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000071,0.9959979613236669
uct-test-a11,0.3101830345927883,0.8179646402084908,0.001434130905212494,0.0035593056739756657,232,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000072,0.9910169525356736
uct-test-a11,0.3130512964032133,0.8179646402084908,0.001434130905212494,0.0035593056739756657,233,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000073,0.9840684303877794
uct-test-a11,0.31591955821363826,0.8179646402084908,0.001434130905212494,0.0035593056739756657,234,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000074,0.9751667545849045
uct-test-a11,0.31878782002406336,0.8155917697591737,0.001434130905212605,0.004745740898634221,235,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000075,1.9643262848320546
uct-test-a11,0.32165608183448835,0.8155917697591737,0.001434130905212494,0.004745740898634221,236,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000076,1.951561380834164
uct-test-a11,0.32452434364491334,0.8179646402084908,0.001434130905212494,0.0035593056739756657,237,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000077,0.93688640229621
uct-test-a11,0.3273926054553383,0.8179646402084908,0.001434130905212494,0.0035593056739756657,238,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000078,0.9203157089231411
uct-test-a11,0.3302608672657633,0.8179646402084908,0.001434130905212494,0.0035593056739756657,239,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000079,0.9018636604199202
uct-test-a11,0.3331291290761883,0.8179646402084908,0.001434130905212494,0.0035593056739756657,240,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000080,0.8815446164915386
uct-test-a11,0.3359973908866133,0.8179646402084908,0.001434130905212494,0.0035593056739756657,241,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000081,0.8593729368429308
uct-test-a11,0.3388656526970383,0.8203375106578079,0.001434130905212494,0.0035593056739756657,242,93.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000082,0.16463701882092607
uct-test-a11,0.34173391450746327,0.8203375106578079,0.001434130905212494,0.0035593056739756657,243,93.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000083,0.19047089079506918
uct-test-a11,0.34460217631788825,0.8203375106578079,0.001434130905212494,0.0035593056739756657,244,93.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000084,0.21811431937454984
uct-test-a11,0.34747043812831324,0.8203375106578079,0.001434130905212494,0.0035593056739756657,245,93.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000085,0.24755294485439094
uct-test-a11,0.35033869993873823,0.822710381107125,0.001434130905212494,0.0035593056739756657,246,92.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000086,1.278772407529658
uct-test-a11,0.3532069617491632,0.822710381107125,0.001434130905212494,0.0035593056739756657,247,92.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000087,1.3117583476953314
uct-test-a11,0.3560752235595882,0.822710381107125,0.001434130905212494,0.0035593056739756657,248,92.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000088,1.3464964056464908
uct-test-a11,0.3589434853700133,0.822710381107125,0.001434130905212605,0.0035593056739756657,249,92.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000089,1.3829722216781732
uct-test-a11,0.3618117471804383,0.822710381107125,0.001434130905212494,0.0035593056739756657,250,92.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000090,1.4211714360853875
uct-test-a11,0.3646800089908633,0.822710381107125,0.001434130905212494,0.004745740898634221,251,92.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000091,1.4610796891632134
uct-test-a11,0.36754827080128827,0.8203375106578079,0.001434130905212494,0.0035593056739756657,252,93.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000092,0.5026826212066311
uct-test-a11,0.37041653261171326,0.8203375106578079,0.001434130905212494,0.0035593056739756657,253,93.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000093,0.5459658725107204
uct-test-a11,0.37328479442213824,0.8203375106578079,0.001434130905212494,0.004745740898634221,254,93.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000094,0.5909150833705041
uct-test-a11,0.37615305623256323,0.8179646402084908,0.001434130905212494,0.0035593056739756657,255,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000095,0.3624841059189663
uct-test-a11,0.3790213180429882,0.8179646402084908,0.001434130905212494,0.0035593056739756657,256,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000096,0.3142460550626822
uct-test-a11,0.3818895798534132,0.8179646402084908,0.001434130905212494,0.0035593056739756657,257,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000097,0.2643851237655923
uct-test-a11,0.3847578416638382,0.8179646402084908,0.001434130905212494,0.004745740898634221,258,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000098,0.21291567173263104
uct-test-a11,0.3876261034742632,0.8179646402084908,0.001434130905212494,0.0035593056739756657,259,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000099,0.15985205866883234
uct-test-a11,0.39049436528468817,0.8179646402084908,0.001434130905212494,0.0035593056739756657,260,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000100,0.10520864427910226
uct-test-a11,0.39336262709511316,0.8155917697591737,0.001434130905212494,0.004745740898634221,261,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000101,1.0489997882683895
uct-test-a11,0.39623088890553815,0.8155917697591737,0.001434130905212494,0.0035593056739757767,262,95.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000102,0.9912398503416995
uct-test-a11,0.39909915071596314,0.8155917697591737,0.001434130905212605,0.0035593056739757767,263,95.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000103,0.9319431902040094
uct-test-a11,0.40196741252638823,0.8132188993098567,0.001434130905212494,0.0035593056739756657,264,96.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000104,1.8711241675602253
uct-test-a11,0.4048356743368132,0.8132188993098567,0.001434130905212494,0.0035593056739756657,265,96.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000105,1.8087971421153526
uct-test-a11,0.4077039361472382,0.8108460288605396,0.001434130905212494,0.0035593056739756657,266,97.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000106,2.744976473574326
uct-test-a11,0.4105721979576632,0.8108460288605396,0.001434130905212494,0.0035593056739756657,267,97.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000107,2.6796765216421363
uct-test-a11,0.4134404597680882,0.8108460288605396,0.001434130905212494,0.0035593056739756657,268,97.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000108,2.6129116460237327
uct-test-a11,0.4163087215785132,0.8132188993098567,0.001434130905212494,0.004745740898634221,269,96.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000109,1.544696206424092
uct-test-a11,0.41917698338893816,0.8132188993098567,0.001434130905212494,0.0035593056739756657,270,96.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000110,1.4750445625481348
uct-test-a11,0.42204524519936315,0.8132188993098567,0.001434130905212494,0.004745740898634221,271,96.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000111,1.403971074100852
uct-test-a11,0.42491350700978814,0.8155917697591737,0.001434130905212494,0.004745740898634221,272,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000112,0.3314901007872493
uct-test-a11,0.4277817688202131,0.8155917697591737,0.001434130905212494,0.0035593056739757767,273,95.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000113,0.2576160023122185
uct-test-a11,0.4306500306306381,0.8155917697591737,0.001434130905212494,0.0035593056739757767,274,95.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000114,0.18236313838077933
uct-test-a11,0.4335182924410631,0.8155917697591737,0.001434130905212494,0.004745740898634221,275,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000115,0.10574586869785207
uct-test-a11,0.4363865542514881,0.8155917697591737,0.001434130905212494,0.0035593056739757767,276,95.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000116,0.027778552968413806
uct-test-a11,0.4392548160619131,0.8132188993098567,0.001434130905212605,0.004745740898634221,277,96.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000117,0.9484755508974558
uct-test-a11,0.4421230778723382,0.8132188993098567,0.001434130905212494,0.004745740898634221,278,96.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000118,0.8678512221898984
uct-test-a11,0.44499133968276317,0.8132188993098567,0.001434130905212494,0.004745740898634221,279,96.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000119,0.7859199265507044
uct-test-a11,0.44785960149318815,0.8132188993098567,0.001434130905212494,0.004745740898634221,280,96.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000120,0.7026960236848936
uct-test-a11,0.45072786330361314,0.8132188993098567,0.001434130905212494,0.004745740898634221,281,96.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000121,0.6181938732973578
uct-test-a11,0.45359612511403813,0.8155917697591737,0.001434130905212494,0.0035593056739757767,282,95.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000122,0.46757216490688336
uct-test-a11,0.4564643869244631,0.8155917697591737,0.001434130905212494,0.0035593056739757767,283,95.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000123,0.5545877312228953
uct-test-a11,0.4593326487348881,0.8179646402084908,0.001434130905212494,0.0035593056739756657,284,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000124,1.6428384659457151
uct-test-a11,0.4622009105453131,0.8179646402084908,0.001434130905212494,0.004745740898634221,285,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000125,1.73231000937038
uct-test-a11,0.4650691723557381,0.8179646402084908,0.001434130905212494,0.004745740898634221,286,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000126,1.8229880017918987
uct-test-a11,0.46793743416616307,0.8179646402084908,0.001434130905212494,0.004745740898634221,287,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000127,1.9148580835053508
uct-test-a11,0.47080569597658806,0.8179646402084908,0.001434130905212494,0.0035593056739756657,288,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000128,2.007905894805745
uct-test-a11,0.47367395778701304,0.8155917697591737,0.001434130905212494,0.004745740898634221,289,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000129,1.1021170759881045
uct-test-a11,0.47654221959743803,0.8155917697591737,0.001434130905212494,0.004745740898634221,290,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000130,1.197477267347523
uct-test-a11,0.479410481407863,0.8155917697591737,0.001434130905212494,0.004745740898634221,291,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000131,1.2939721091789664
uct-test-a11,0.4822787432182881,0.8155917697591737,0.001434130905212605,0.004745740898634221,292,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000132,1.3915872417775432
uct-test-a11,0.4851470050287131,0.8155917697591737,0.001434130905212494,0.004745740898634221,293,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000133,1.4903083054382336
uct-test-a11,0.4880152668391381,0.8155917697591737,0.001434130905212494,0.0035593056739757767,294,95.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000134,1.5901209404560888
uct-test-a11,0.4908835286495631,0.8155917697591737,0.001434130905212494,0.0035593056739757767,295,95.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000135,1.6910107871261744
uct-test-a11,0.49375179045998807,0.8155917697591737,0.001434130905212494,0.005932176123292776,296,95.0,,2.5,6,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000136,1.7929634857434849
uct-test-a11,0.49662005227041306,0.8155917697591737,0.001434130905212494,0.004745740898634221,297,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000137,1.8959646766030716
uct-test-a11,0.49948831408083805,0.8132188993098567,0.001434130905212494,0.004745740898634221,298,96.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000138,1.0
uct-test-a11,0.502356575891263,0.8108460288605396,0.001434130905212494,0.004745740898634221,299,97.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000139,0.10990654017426493
