series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_width,pixel_half_height,center_localization_half_width_px,support_pixels,marker_shape,evidence_status,segment_break,status,candidate_id,guide_residual_px
mfh-45deg,0.07947826086956516,84.1421326284866,8.695652173912327e-05,0.14095799206918969,584,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000309,0.16576760460708329
mfh-45deg,0.07965217391304344,84.1421326284866,8.695652173915103e-05,0.14095799206918969,585,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000310,0.10882700750028107
mfh-45deg,0.07982608695652169,84.1421326284866,8.695652173912327e-05,0.14095799206918969,586,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000311,0.053538740665146634
mfh-45deg,0.07999999999999996,84.1421326284866,8.695652173915103e-05,0.14095799206918969,587,248.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000312,0.0
test-90deg,0.0015652173913043438,4.077993133194212,8.695652173913021e-05,0.14095799206918969,136.0,532.0,9.0,8.5,0.5,160,diamond,visible_marker_support,True,visible_candidate,line-test-90deg-000001,
test-90deg,0.01843478260869564,43.828146896702066,8.695652173913021e-05,0.14095799206917548,233.0,391.0,4.0,2.5,0.5,33,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000002,
test-90deg,0.022260869565217375,49.74838256360749,8.695652173913021e-05,0.14095799206918969,255.0,370.0,11.5,8.5,0.5,152,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000003,
test-90deg,0.02469565217391303,53.977122325682785,8.695652173913021e-05,0.14095799206917548,269.0,355.0,2.5,2.0,0.5,19,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000004,
test-90deg,0.0372173913043478,66.66334161190869,8.695652173913021e-05,0.14095799206917548,341.0,310.0,1.0,0.5,0.5,5,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000005,
test-90deg,0.03930434782608693,68.07292153260046,8.695652173913021e-05,0.14095799206917548,353.0,305.0,1.0,1.5,0.5,11,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000006,
test-90deg,0.04556521739130432,72.30166129467577,8.695652173913715e-05,0.14095799206917548,389.0,290.0,1.0,2.0,0.5,13,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000007,
test-90deg,0.057217391304347796,77.37614900916613,8.695652173913715e-05,0.14095799206917548,456.0,272.0,1.0,2.0,0.5,13,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000008,
test-90deg,0.06252173913043474,78.50381294571955,8.695652173913021e-05,0.14095799206917548,486.5,268.0,2.5,1.0,0.5,18,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000009,
test-90deg,0.06573913043478258,79.06764491399625,8.695652173915103e-05,0.14095799206917548,505.0,266.0,2.0,1.5,0.5,16,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000010,
test-90deg,0.07130434782608691,79.3495608981346,8.695652173912327e-05,0.14095799206917548,537.0,265.0,2.0,0.5,0.5,5,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000011,
test-90deg,0.07460869565217387,74.55698916778259,8.695652173912327e-05,0.14095799206917548,556.0,282.0,11.0,1.5,0.5,15,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000012,
test-90deg,0.07808695652173908,73.57028322329836,8.695652173912327e-05,0.14095799206917548,576.0,285.5,4.0,5.5,0.5,42,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000013,
test-90deg,0.08260869565217385,73.14740924709082,8.695652173915103e-05,0.14095799206918969,602.0,287.0,10.5,6.5,0.5,220,diamond,visible_marker_support,False,visible_candidate,line-test-90deg-000014,
mfh-90deg,0.00017391304347825695,0.6950013235339725,8.695652173913021e-05,0.14095799206918969,128,544.0,,2.0,0.5,5,,visible_pixel_support,True,visible_candidate,line-mfh-90deg-000001,2.0
mfh-90deg,0.00034782608695651737,0.9769173076723234,8.695652173913021e-05,0.14095799206918969,129,543.0,,2.0,0.5,5,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000002,3.4708503406743603
mfh-90deg,0.0005217391304347778,1.2588332918106744,8.695652173913021e-05,0.14095799206918969,130,542.0,,2.5,0.5,6,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000003,4.942159365763928
mfh-90deg,0.0006956521739130382,1.8226652600873763,8.695652173913021e-05,0.14095799206918969,131,540.0,,2.5,0.5,6,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000004,5.413828785751662
mfh-90deg,0.0008695652173912986,2.3864972283641066,8.695652173913021e-05,0.14095799206918969,132,538.0,,2.5,0.5,6,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000005,5.88576031111927
mfh-90deg,0.0010434782608695625,5.2056570697476445,8.695652173913368e-05,0.14095799206918969,133,528.0,,6.0,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000006,1.6421443476502873
mfh-90deg,0.001217391304347823,5.2056570697476445,8.695652173913021e-05,0.14095799206918969,134,528.0,,6.0,0.5,10,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000007,0.8300165199251524
mfh-90deg,0.0013913043478260834,5.769489038024346,8.695652173913021e-05,0.14095799206918969,135,526.0,,5.0,0.5,11,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000008,1.3021446243280934
mfh-90deg,0.0015652173913043438,6.051405022162697,8.695652173913021e-05,0.14095799206918969,136,525.0,,4.5,0.5,10,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000009,2.7741416760409265
mfh-90deg,0.0017391304347826042,6.615236990439399,8.695652173913021e-05,0.14095799206918969,137,523.0,,3.5,0.5,8,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000010,3.2459093855460424
mfh-90deg,0.0019130434782608646,7.179068958716101,8.695652173913021e-05,0.14095799206918969,138,521.0,,3.5,0.5,8,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000011,3.7173494633258315
mfh-90deg,0.002086956521739125,7.460984942854452,8.695652173913021e-05,0.14095799206918969,139,520.0,,2.5,0.5,6,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000012,5.188363619862798
mfh-90deg,0.0022608695652173855,7.742900926992803,8.695652173913021e-05,0.14095799206918969,140,519.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000013,6.658853565639447
mfh-90deg,0.003478260869565212,12.253556673206475,8.695652173913021e-05,0.14095799206918969,147,503.0,,0.5,0.5,1,,visible_pixel_support,True,visible_candidate,line-mfh-90deg-000014,7.9832708451449435
mfh-90deg,0.05252173913043475,75.96656908847436,8.695652173913715e-05,0.14095799206917548,429,277.0,,0.5,0.5,2,,visible_pixel_support,True,visible_candidate,line-mfh-90deg-000015,8.871862975677118
mfh-90deg,0.05269565217391301,76.24848507261271,8.695652173913715e-05,0.14095799206917548,430,276.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000016,7.99024693259247
mfh-90deg,0.05286956521739127,76.24848507261271,8.695652173913715e-05,0.14095799206917548,431,276.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000017,8.107752386566347
mfh-90deg,0.05304347826086953,76.24848507261271,8.695652173913715e-05,0.14095799206917548,432,276.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000018,8.224365636523885
mfh-90deg,0.05321739130434779,76.24848507261271,8.695652173913715e-05,0.14095799206917548,433,276.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000019,8.340072981389937
mfh-90deg,0.05339130434782605,76.53040105675107,8.695652173913715e-05,0.14095799206918969,434,275.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000020,7.454860720089471
mfh-90deg,0.053565217391304314,76.53040105675107,8.695652173913715e-05,0.14095799206918969,435,275.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000021,7.568715151547451
mfh-90deg,0.053739130434782574,76.53040105675107,8.695652173913715e-05,0.14095799206918969,436,275.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000022,7.681622574688959
mfh-90deg,0.053913043478260834,76.53040105675107,8.695652173913715e-05,0.14095799206918969,437,275.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000023,7.793569288438789
mfh-90deg,0.054086956521739095,76.81231704088943,8.695652173913715e-05,0.14095799206917548,438,274.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000024,6.904541591722079
mfh-90deg,0.054260869565217355,76.81231704088943,8.695652173913715e-05,0.14095799206917548,439,274.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000025,7.014525783463682
mfh-90deg,0.054434782608695616,76.81231704088943,8.695652173913715e-05,0.14095799206917548,440,274.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000026,7.123508162588678
mfh-90deg,0.054608695652173876,76.81231704088943,8.695652173913715e-05,0.14095799206917548,441,274.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000027,7.2314750280219755
mfh-90deg,0.05478260869565214,76.81231704088943,8.695652173913715e-05,0.14095799206917548,442,274.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000028,7.338412678688428
mfh-90deg,0.0549565217391304,77.09423302502778,8.695652173913715e-05,0.14095799206917548,443,273.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000029,6.444307413513229
mfh-90deg,0.05513043478260866,77.09423302502778,8.695652173913715e-05,0.14095799206917548,444,273.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000030,6.549145531421118
mfh-90deg,0.05530434782608692,77.09423302502778,8.695652173913715e-05,0.14095799206917548,445,273.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000031,6.652913331337288
mfh-90deg,0.05547826086956518,77.09423302502778,8.695652173913715e-05,0.14095799206917548,446,273.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000032,6.7555971121865355
mfh-90deg,0.05565217391304344,77.37614900916613,8.695652173913715e-05,0.14095799206917548,447,272.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000033,5.85718317289394
mfh-90deg,0.0558260869565217,77.37614900916613,8.695652173913715e-05,0.14095799206917548,448,272.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000034,5.9576578123844115
mfh-90deg,0.05599999999999996,77.37614900916613,8.695652173913715e-05,0.14095799206917548,449,272.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000035,6.057007329582916
mfh-90deg,0.05617391304347822,77.37614900916613,8.695652173913715e-05,0.14095799206917548,450,272.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000036,6.15521802341442
mfh-90deg,0.05634782608695648,77.37614900916613,8.695652173913715e-05,0.14095799206917548,451,272.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000037,6.252276192803947
mfh-90deg,0.05652173913043474,77.37614900916613,8.695652173913715e-05,0.14095799206917548,452,272.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000038,6.3481681366764064
mfh-90deg,0.056695652173913015,77.37614900916613,8.695652173913715e-05,0.14095799206917548,453,272.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000039,6.442880153956764
mfh-90deg,0.056869565217391276,77.37614900916613,8.695652173913715e-05,0.14095799206917548,454,272.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000040,6.536398543570158
mfh-90deg,0.057043478260869536,77.37614900916613,8.695652173913715e-05,0.14095799206917548,455,272.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000041,6.628709604441212
mfh-90deg,0.057217391304347796,77.65806499330448,8.695652173913715e-05,0.14095799206917548,456,271.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000042,5.719799635495292
mfh-90deg,0.05739130434782606,77.65806499330448,8.695652173913715e-05,0.14095799206917548,457,271.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000043,5.809654935657079
mfh-90deg,0.05756521739130432,77.65806499330448,8.695652173913715e-05,0.14095799206917548,458,271.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000044,5.898261803851653
mfh-90deg,0.05773913043478258,77.65806499330448,8.695652173913715e-05,0.14095799206917548,459,271.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000045,5.985606539003925
mfh-90deg,0.05791304347826084,77.65806499330448,8.695652173913715e-05,0.14095799206917548,460,271.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000046,6.071675440038973
mfh-90deg,0.0580869565217391,77.65806499330448,8.695652173913715e-05,0.14095799206917548,461,271.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000047,6.156454805881708
mfh-90deg,0.05826086956521736,77.93998097744283,8.695652173913715e-05,0.14095799206918969,462,270.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000048,5.239930935457096
mfh-90deg,0.05843478260869562,77.93998097744283,8.695652173913715e-05,0.14095799206918969,463,270.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000049,5.322090127690103
mfh-90deg,0.05860869565217388,77.65806499330448,8.695652173913715e-05,0.14095799206917548,464,271.0,,0.5,0.5,1,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000050,6.402918681505696
mfh-90deg,0.061391304347826046,78.50381294571955,8.695652173913715e-05,0.14095799206917548,480,268.0,,0.5,0.5,1,,visible_pixel_support,True,visible_candidate,line-mfh-90deg-000051,4.565500840542882
mfh-90deg,0.06156521739130431,78.50381294571955,8.695652173913715e-05,0.14095799206917548,481,268.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000052,4.637295502070572
mfh-90deg,0.06173913043478257,78.50381294571955,8.695652173913715e-05,0.14095799206917548,482,268.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000053,4.709131165689428
mfh-90deg,0.06191304347826083,78.50381294571955,8.695652173913715e-05,0.14095799206917548,483,268.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000054,4.780946328262758
mfh-90deg,0.06208695652173909,78.50381294571955,8.695652173913715e-05,0.14095799206917548,484,268.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000055,4.8526794866538125
mfh-90deg,0.06226086956521735,78.50381294571955,8.695652173913715e-05,0.14095799206917548,485,268.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000056,4.924269137726014
mfh-90deg,0.06243478260869561,78.50381294571955,8.695652173913021e-05,0.14095799206917548,486,268.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000057,4.995653778342728
mfh-90deg,0.06260869565217386,78.50381294571955,8.695652173915103e-05,0.14095799206917548,487,268.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000058,5.0667719053672045
mfh-90deg,0.06278260869565214,78.7857289298579,8.695652173912327e-05,0.14095799206917548,488,267.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000059,4.137562015662809
mfh-90deg,0.06295652173913038,78.7857289298579,8.695652173915103e-05,0.14095799206917548,489,267.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000060,4.207962606092906
mfh-90deg,0.06313043478260866,78.7857289298579,8.695652173912327e-05,0.14095799206917548,490,267.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000061,4.2779121735208605
mfh-90deg,0.0633043478260869,78.7857289298579,8.695652173915103e-05,0.14095799206917548,491,267.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000062,4.347349214809981
mfh-90deg,0.06347826086956518,78.7857289298579,8.695652173912327e-05,0.14095799206917548,492,267.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000063,4.416212226823575
mfh-90deg,0.06365217391304345,78.7857289298579,8.695652173915103e-05,0.14095799206917548,493,267.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000064,4.484439706425064
mfh-90deg,0.0638260869565217,78.7857289298579,8.695652173912327e-05,0.14095799206917548,494,267.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000065,4.5519701504777
mfh-90deg,0.06399999999999997,78.7857289298579,8.695652173915103e-05,0.14095799206917548,495,267.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000066,4.618742055844848
mfh-90deg,0.06417391304347822,78.7857289298579,8.695652173912327e-05,0.14095799206917548,496,267.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000067,4.684693919389872
mfh-90deg,0.0643478260869565,78.7857289298579,8.695652173915103e-05,0.14095799206917548,497,267.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000068,4.749764237976137
mfh-90deg,0.06452173913043474,79.06764491399625,8.695652173912327e-05,0.14095799206917548,498,266.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000069,3.813891508466895
mfh-90deg,0.06469565217391302,79.06764491399625,8.695652173915103e-05,0.14095799206917548,499,266.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000070,3.877014227725624
mfh-90deg,0.06486956521739126,79.06764491399625,8.695652173912327e-05,0.14095799206917548,500,266.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000071,3.9390708926155185
mfh-90deg,0.06504347826086954,79.06764491399625,8.695652173915103e-05,0.14095799206917548,501,266.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000072,4.0
mfh-90deg,0.06521739130434778,79.06764491399625,8.695652173912327e-05,0.14095799206917548,502,266.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000073,4.059740046742377
mfh-90deg,0.06539130434782606,79.06764491399625,8.695652173915103e-05,0.14095799206917548,503,266.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000074,4.118229529706014
mfh-90deg,0.0655652173913043,79.06764491399625,8.695652173912327e-05,0.14095799206917548,504,266.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000075,4.175406945754219
mfh-90deg,0.06573913043478258,79.06764491399625,8.695652173915103e-05,0.14095799206917548,505,266.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000076,4.231210791750357
mfh-90deg,0.06591304347826082,79.3495608981346,8.695652173912327e-05,0.14095799206917548,506,265.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000077,3.2855795645577928
mfh-90deg,0.0660869565217391,79.3495608981346,8.695652173915103e-05,0.14095799206917548,507,265.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000078,3.3384517610398348
mfh-90deg,0.06626086956521735,79.3495608981346,8.695652173912327e-05,0.14095799206917548,508,265.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000079,3.389765878059791
mfh-90deg,0.06643478260869562,79.3495608981346,8.695652173915103e-05,0.14095799206917548,509,265.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000080,3.4394604124810257
mfh-90deg,0.06660869565217387,79.3495608981346,8.695652173912327e-05,0.14095799206917548,510,265.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000081,3.4874738611669045
mfh-90deg,0.06678260869565214,79.3495608981346,8.695652173915103e-05,0.14095799206917548,511,265.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000082,3.533744720980792
mfh-90deg,0.06695652173913039,79.3495608981346,8.695652173915103e-05,0.14095799206917548,512,265.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000083,3.5782114887859393
mfh-90deg,0.06713043478260866,79.3495608981346,8.695652173912327e-05,0.14095799206917548,513,265.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000084,3.6208126614457115
mfh-90deg,0.06730434782608691,79.3495608981346,8.695652173915103e-05,0.14095799206917548,514,265.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000085,3.66148673582353
mfh-90deg,0.06747826086956518,79.3495608981346,8.695652173912327e-05,0.14095799206917548,515,265.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000086,3.7001722087826465
mfh-90deg,0.07060869565217387,79.63147688227296,8.695652173912327e-05,0.14095799206918969,533,264.0,,1.0,0.5,3,,visible_pixel_support,True,visible_candidate,line-mfh-90deg-000087,2.9892112552849994
mfh-90deg,0.07078260869565214,79.63147688227296,8.695652173915103e-05,0.14095799206918969,534,264.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000088,2.980992802103742
mfh-90deg,0.07095652173913039,79.63147688227296,8.695652173912327e-05,0.14095799206918969,535,264.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000089,2.9705712418935946
mfh-90deg,0.07113043478260866,79.63147688227296,8.695652173915103e-05,0.14095799206918969,536,264.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000090,2.958011371920122
mfh-90deg,0.07130434782608691,79.63147688227296,8.695652173912327e-05,0.14095799206918969,537,264.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000091,2.943377989448834
mfh-90deg,0.07147826086956519,79.91339286641131,8.695652173915103e-05,0.14095799206917548,538,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000092,1.926735891745352
mfh-90deg,0.07165217391304343,79.91339286641131,8.695652173912327e-05,0.14095799206917548,539,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000093,1.9081498760752424
mfh-90deg,0.0718260869565217,79.91339286641131,8.695652173915103e-05,0.14095799206917548,540,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000094,1.8876847397040137
mfh-90deg,0.07199999999999995,79.91339286641131,8.695652173912327e-05,0.14095799206917548,541,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000095,1.8654052798971748
mfh-90deg,0.07217391304347823,79.91339286641131,8.695652173915103e-05,0.14095799206917548,542,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000096,1.8413762939204048
mfh-90deg,0.07234782608695647,79.91339286641131,8.695652173912327e-05,0.14095799206917548,543,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000097,1.8156625790391558
mfh-90deg,0.07252173913043475,79.91339286641131,8.695652173915103e-05,0.14095799206917548,544,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000098,1.7883289325189935
mfh-90deg,0.072695652173913,79.91339286641131,8.695652173912327e-05,0.14095799206917548,545,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000099,1.759440151625597
mfh-90deg,0.07286956521739127,79.91339286641131,8.695652173915103e-05,0.14095799206917548,546,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000100,1.7290610336243617
mfh-90deg,0.07304347826086952,79.91339286641131,8.695652173912327e-05,0.14095799206917548,547,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000101,1.6972563757809098
mfh-90deg,0.07321739130434779,79.91339286641131,8.695652173915103e-05,0.14095799206917548,548,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000102,1.664090975360864
mfh-90deg,0.07339130434782604,79.91339286641131,8.695652173912327e-05,0.14095799206917548,549,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000103,1.629629629629676
mfh-90deg,0.07356521739130431,79.91339286641131,8.695652173915103e-05,0.14095799206917548,550,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000104,1.5939371358528547
mfh-90deg,0.07373913043478256,79.91339286641131,8.695652173915103e-05,0.14095799206917548,551,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000105,1.5570782912960794
mfh-90deg,0.07391304347826083,79.91339286641131,8.695652173912327e-05,0.14095799206917548,552,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000106,1.5191178932249159
mfh-90deg,0.07408695652173908,79.91339286641131,8.695652173915103e-05,0.14095799206917548,553,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000107,1.4801207389048159
mfh-90deg,0.07426086956521735,79.91339286641131,8.695652173912327e-05,0.14095799206917548,554,263.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000108,1.440151625601402
mfh-90deg,0.0744347826086956,79.91339286641131,8.695652173915103e-05,0.14095799206917548,555,263.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000109,1.399275350580183
mfh-90deg,0.07460869565217387,79.91339286641131,8.695652173912327e-05,0.14095799206917548,556,263.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000110,1.3575567111067812
mfh-90deg,0.07478260869565212,79.91339286641131,8.695652173915103e-05,0.14095799206917548,557,263.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000111,1.3150605044467625
mfh-90deg,0.0749565217391304,79.91339286641131,8.695652173912327e-05,0.14095799206917548,558,263.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000112,1.271851527865465
mfh-90deg,0.07513043478260864,79.91339286641131,8.695652173915103e-05,0.14095799206917548,559,263.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000113,1.2279945786287954
mfh-90deg,0.07530434782608691,79.91339286641131,8.695652173912327e-05,0.14095799206917548,560,263.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000114,1.183554454002035
mfh-90deg,0.07547826086956516,79.91339286641131,8.695652173915103e-05,0.14095799206917548,561,263.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000115,1.1385959512508634
mfh-90deg,0.07565217391304344,80.19530885054967,8.695652173912327e-05,0.14095799206917548,562,262.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000116,0.09318386764078923
mfh-90deg,0.07582608695652168,80.19530885054967,8.695652173915103e-05,0.14095799206917548,563,262.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000117,0.04738300043743493
mfh-90deg,0.07599999999999996,80.19530885054967,8.695652173912327e-05,0.14095799206917548,564,262.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-90deg-000118,0.001258146906195634
